T1,T2,T3,T4,T2-T1,T4-T3,MPD_S,ptp,quic
1641990855.049639519s,1641990855.040018483s,1641990855.040047580s,1641990855.050512123s,-0.009621s,0.010464s,0.000422s,-0.010043,-0.007212963
1641990855.050512123s,1641990855.040758761s,1641990855.040783967s,1641990855.051208688s,-0.009753s,0.010425s,0.000336s,-0.010089,-0.007213123
1641990855.051208688s,1641990855.041481187s,1641990855.041507215s,1641990855.051957673s,-0.009727s,0.010450s,0.000361s,-0.010089,-0.007213324
1641990855.051957673s,1641990855.042225186s,1641990855.042249141s,1641990855.052685583s,-0.009732s,0.010436s,0.000352s,-0.010084,-0.007213444
1641990855.052685583s,1641990855.042929545s,1641990855.042954189s,1641990855.053404431s,-0.009756s,0.010450s,0.000347s,-0.010103,-0.007213628
1641990855.053404431s,1641990855.043693163s,1641990855.043718235s,1641990855.054212188s,-0.009711s,0.010494s,0.000391s,-0.010103,-0.007213815
1641990855.054212188s,1641990855.044478806s,1641990855.044512234s,1641990855.054961354s,-0.009733s,0.010449s,0.000358s,-0.010091,-0.007214002
1641990855.054961354s,1641990855.045240177s,1641990855.045262988s,1641990855.055712532s,-0.009721s,0.010449s,0.000364s,-0.010085,-0.007214102
1641990855.055712532s,1641990855.045952944s,1641990855.045976330s,1641990855.060676864s,-0.009759s,0.014700s,0.002470s,-0.01223,-0.007214221
1641990855.060676864s,1641990855.050917667s,1641990855.050942727s,1641990855.061391367s,-0.009759s,0.010449s,0.000345s,-0.010104,-0.007214338
1641990855.061391367s,1641990855.051618751s,1641990855.051642346s,1641990855.062190817s,-0.009773s,0.010548s,0.000388s,-0.01016,-0.007214523
1641990855.062190817s,1641990855.052448425s,1641990855.052476440s,1641990855.062919280s,-0.009742s,0.010443s,0.000350s,-0.010093,-0.007214594
1641990855.062919280s,1641990855.053164095s,1641990855.053189725s,1641990855.063671704s,-0.009755s,0.010482s,0.000363s,-0.010119,-0.007214662
1641990855.063671704s,1641990855.053901913s,1641990855.053947794s,1641990855.064421146s,-0.009770s,0.010473s,0.000352s,-0.010122,-0.007214797
1641990855.064421146s,1641990855.054669095s,1641990855.054695952s,1641990855.065135055s,-0.009752s,0.010439s,0.000344s,-0.010096,-0.00721507
1641990855.065135055s,1641990855.055375112s,1641990855.055399936s,1641990855.065831467s,-0.009760s,0.010432s,0.000336s,-0.010096,-0.007215256
1641990855.065831467s,1641990855.056091131s,1641990855.056115984s,1641990855.066892549s,-0.009740s,0.010777s,0.000518s,-0.010259,-0.007215382
1641990855.066892549s,1641990855.057148133s,1641990855.057172280s,1641990855.067693756s,-0.009744s,0.010521s,0.000389s,-0.010133,-0.007215571
1641990855.067693756s,1641990855.057945248s,1641990855.057986051s,1641990855.068455985s,-0.009748s,0.010470s,0.000361s,-0.010109,-0.007215653
1641990855.068455985s,1641990855.060068474s,1641990855.060094263s,1641990855.070618868s,-0.008388s,0.010525s,0.001068s,,-0.007215668
,,,,,,,,-0.007215788
,,,,,,,,-0.007215972
,,,,,,,,-0.007216195
,,,,,,,,-0.007216342
,,,,,,,,-0.007216357
,,,,,,,,-0.00721633
,,,,,,,,-0.007216353
,,,,,,,,-0.007216345
,,,,,,,,-0.007216557
,,,,,,,,-0.00721669
,,,,,,,,-0.007216826
,,,,,,,,-0.007216936
,,,,,,,,-0.00721708
,,,,,,,,-0.007217186
,,,,,,,,-0.007217307
,,,,,,,,-0.007217386
,,,,,,,,-0.007217422
,,,,,,,,-0.007217644
,,,,,,,,-0.00721775
,,,,,,,,-0.007217893
,,,,,,,,-0.007217953
,,,,,,,,-0.00721832
,,,,,,,,-0.007220154
,,,,,,,,-0.007220234
,,,,,,,,-0.007220502
,,,,,,,,-0.007220604
