frame,time,offset,recv time,send,the,raw
386,0.04064095,0.002257943,1641860754,1641860754,0.038400173,1.5842
387,0.040284157,0.002336025,1641860754,1641860754,0.037960052,1.5842
388,0.040428042,0.002164721,1641860754,1641860754,0.03828001,1.5842
389,0.039733529,0.002131343,1641860754,1641860754,0.037610054,1.5842
390,0.04147315,0.002128839,1641860754,1641860754,0.039350033,1.5842
391,0.040943265,0.002701879,1641860754,1641860754,0.038249969,1.5842
392,0.043294668,0.002295017,1641860754,1641860754,0.041010141,1.5842
393,0.040447831,0.003001809,1641860754,1641860754,0.037450075,1.5842
394,0.046229005,0.002172589,1641860754,1641860754,0.044070005,1.5842
395,0.039426923,0.002136111,1641860754,1641860754,0.037299871,1.5842
396,0.040890813,0.002223134,1641860754,1641860754,0.038680077,1.5842
